name,address,longitude,latitude,capacity,county,district,village,disaster_types,indoor,outdoor,suitable_for_vulnerable,manager,phone,risk_level,risk_distance
桃源國中,北投區中央北路4段48號,121.4773,25.1347,55,臺北市,臺北市北投區,,"水災,震災",True,False,False,鄒優楊,02-28929633#241,Low Risk,1000
港通及正義里民活動中心,義一路87號7樓之1,121.7467,25.1347,26,基隆市,基隆市中正區,港通里,"水災,震災,土石流",True,False,True,簡進發或駱錫賢,02-24201335/24224901,Low Risk,1000
私立聖心女中,龍米路一段263號,121.4496,25.1348,902,新北市,新北市八里區,龍源里,"水災,震災,土石流,海嘯",True,True,False,陳瑞璋,26182287115,Medium Risk,1000
信義里民活動中心,信六路21號2樓,121.7477,25.135,61,基隆市,基隆市中正區,信義里,"水災,震災,土石流",True,False,True,江添丁,02-24256399,High Risk,500
太平市民活動中心,汕頭32號,121.366375,25.135255,82,新北市,新北市林口區,太平里,"水災,震災,土石流,海嘯",True,True,False,黃德源,2603-3111#608,Medium Risk,2000
新豐里民活動中心,新豐街482號3樓,121.7852,25.1356,23,基隆市,基隆市中正區,新豐里,"水災,震災,土石流,海嘯",True,False,True,王慧童,02-24693885,High Risk,0
中正國小活動中心,中船路36巷4號,121.7511,25.1357,270,基隆市,基隆市中正區,中船里,"震災,土石流,海嘯",True,False,True,總務主任劉仕容,02-24223064#30,Medium Risk,500
興寮里民活動中心,基隆市安樂區基金一路41號,121.7203,25.136,74,基隆市,基隆市安樂區,興寮里,"水災,震災,土石流,海嘯",True,False,True,連淑慧,022433-6691,Medium Risk,0
西川里民活動中心,基隆市安樂區新西街一號,121.7322,25.1365,70,基隆市,基隆市安樂區,西川里,"水災,震災,土石流,海嘯",True,False,True,王忠誠,02-24247319,Low Risk,0
文化國小,北投區文化3路1號,121.4967,25.1371,30,臺北市,臺北市北投區,,"水災,震災",True,False,False,蔡雅芬,02-28933828#131,High Risk,500
西定里民活動中心,西定路230號三樓,121.7323,25.1371,100,基隆市,基隆市中山區,西定里,"水災,震災,土石流,海嘯",True,False,True,陳文宗,02-24270156,High Risk,0
中興里民活動中心,中山二路11號,121.7407,25.1371,40,基隆市,基隆市中山區,中興里,"水災,震災,土石流,海嘯",True,False,True,李進發,02-24279141,Low Risk,2000
三砂灣聯合里民活動中心,中船路11號2樓,121.7503,25.1374,40,基隆市,基隆市中正區,,"水災,土石流",True,False,False,江惠卿,02-24271535,Low Risk,0
外寮里民活動中心,基隆市安樂區基金一路129巷6-1號,121.7111,25.1375,70,基隆市,基隆市安樂區,外寮里,"水災,震災,土石流,海嘯",True,False,True,吳芊汝,02-24335651,Low Risk,2000
民生活動中心,民生路27號,121.4613,25.138,72,新北市,新北市淡水區,民生里,"水災,震災,土石流",True,False,True,蘇惠珊,02-26221020#7710,Low Risk,2000
復興崗營區,中央北路二段70號,121.4929,25.1381,200,臺北市,臺北市北投區,,"水災,震災",True,False,False,李裕欽少校,02-28925125,High Risk,2000
復興崗營區,台北市北投區中央北路二段70號,121.492879,25.138105,361,基隆市,基隆市中正區,中正里,,True,False,False,李裕欽少校,23116117分機604380,High Risk,1000
逸仙國小,臺北市北投區新民路2號,121.5052,25.1383,164,臺北市,臺北市北投區,,"水災,震災,土石流",True,False,True,林功寅,02-28914537#34,Medium Risk,0
新民國中,臺北市北投區新民路10號,121.5065,25.1389,207,臺北市,臺北市北投區,,"水災,震災,土石流",True,False,False,吳佳鴻,02-28979001#500,Medium Risk,500
臺北市北投運動中心,石牌路一段39巷100號,121.5065,25.1389,384,臺北市,臺北市北投區,吉利里,震災,True,False,False,田佳泓,2570-2330轉6428,Low Risk,500
復興公園,臺北市北投區中和街200號,121.5024,25.139,3623,臺北市,臺北市北投區,中心里,震災,False,True,True,楊進興,28832130#111,Low Risk,0
砂子里民活動中心,調和街3號3樓,121.7965,25.1391,72,基隆市,基隆市中正區,砂子里,"水災,土石流",True,False,True,黃余葉,02-24691248,Low Risk,1000
桃源國小,北投區中央北路3段40巷45號,121.4845,25.1396,30,臺北市,臺北市北投區,,"水災,震災",True,False,True,潘同泰,02-28941208#108,Medium Risk,1000
八里國中,荖阡坑路15號,121.4013,25.1399,2360,新北市,新北市八里區,荖阡里,"水災,震災,土石流,海嘯",True,True,False,林真真,26102016101,Medium Risk,2000
新西里民活動中心,基隆市安樂區新西街106-1號,121.7271,25.14,74,基隆市,基隆市安樂區,新西里,"水災,震災,土石流,海嘯",True,False,True,陳漢昭,02-24223094,Medium Risk,0
八斗高中活動中心,新豐街100號,121.7885,25.1401,84,基隆市,基隆市中正區,新豐里,"水災,震災,土石流,海嘯",True,False,True,施麗玲,02-24692366#31,Medium Risk,0
中山高中分部活動中心,中山二路105巷144號,121.735,25.1405,200,基隆市,基隆市中山區,仁正里,"水災,震災,海嘯",True,False,True,王美娥,02-24242802#32,Medium Risk,500
仁正里民活動中心,中山二路109巷13號,121.7387,25.1407,50,基隆市,基隆市中山區,仁正里,"水災,震災,海嘯",True,False,True,陳炳楠,02-24251521,Medium Risk,0
中砂里民活動中心,豐稔街50號,121.7608,25.1408,22,基隆市,基隆市中正區,中砂里,"震災,土石流",True,False,True,廖正龍,02-24628991,Medium Risk,1000
碧砂里民活動中心,環港街84號2樓,121.7926,25.141,60,基隆市,基隆市中正區,碧砂里,"水災,土石流",True,False,True,黃志強,02-24692155,Low Risk,0
西康里民活動中心,復興路24號,121.727,25.1416,30,基隆市,基隆市中山區,西康里,"水災,震災,土石流,海嘯",True,False,True,張繼志,02-24227490,Low Risk,500
中和里民活動中心,中平街95號,121.7225,25.1418,70,基隆市,基隆市中山區,中和里,"水災,震災,海嘯",True,False,True,陳恭訊,02-24281890,Low Risk,2000
義方國小,北投區珠海路155號,121.5093,25.142,120,臺北市,臺北市北投區,,"水災,震災",True,False,False,魏早成,28917433#131,Low Risk,500
正砂里民活動中心,中正路211號,121.7604,25.142,60,基隆市,基隆市中正區,正砂里,"震災,土石流",True,False,True,俞明發,02-24620698,Medium Risk,500
砂灣里民活動中心,祥豐街66號3樓,121.7639,25.142,58,基隆市,基隆市中正區,砂灣里,"水災,震災,土石流",True,False,True,簡曉東,02-24626870,High Risk,2000
健民里民活動中心,健民街5號,121.7376,25.1423,50,基隆市,基隆市中山區,健民里,"水災,震災,海嘯",True,False,True,劉健鑑,02-24220926,Medium Risk,500
和平里民活動中心,中山三路103巷82之2號,121.7444,25.1427,20,基隆市,基隆市中山區,和平里,"水災,震災,海嘯",True,False,True,張和妹,02-24246436,High Risk,500
中崙里民活動中心,基隆市安樂區基金二路三巷三號,121.7023,25.143,131,基隆市,基隆市安樂區,中崙里,"水災,震災,土石流,海嘯",True,False,True,李源林,02-24310558,Low Risk,0
八斗里民活動中心,八斗街57號,121.7967,25.1432,41,基隆市,基隆市中正區,八斗里,"水災,土石流",True,False,True,范玉蘭,02-24691302,Medium Risk,0
復興高中,北投區復興四路70號,121.5018,25.1437,300,臺北市,臺北市北投區,,"水災,震災",True,False,False,趙乃興,02-28914131,Low Risk,2000
居仁里民活動中心,通仁街162號,121.7341,25.1438,55,基隆市,基隆市中山區,居仁里,"水災,震災,海嘯",True,False,True,鄭淑華,02-24222301,Medium Risk,0
八斗子環保公園,北寧路369巷,121.803422,25.144127,500,基隆市,基隆市中正區,長潭里,"震災,土石流",False,False,False,黃旭鴻專員,02-24696000 ext.1014,Low Risk,0
通化里民活動中心,復旦路10號,121.7393,25.1455,90,基隆市,基隆市中山區,通化里,"水災,震災,海嘯",True,False,True,徐麗玲,02-24282050,High Risk,500
中山國小,通仁街28號,121.735939,25.14597,86,基隆市,基隆市中山區,居仁里,"水災,震災,土石流,海嘯",True,False,True,王雁音,02-24223053,High Risk,1000
竹圍高中,竹林路35號,121.4617,25.146,612,新北市,新北市淡水區,八勢里,"土石流,海嘯",True,True,True,陳麗晶,02-28091557#131,High Risk,0
建國里民活動中心,祥豐街467號2樓,121.7696,25.146,54,基隆市,基隆市中正區,建國里,"水災,震災,土石流,海嘯",True,False,True,陳?信,02-24620798,Medium Risk,1000
中和國小,中和路64號,121.7204,25.1462,50,基隆市,基隆市中山區,中和里,"水災,震災,土石流,海嘯",True,False,True,楊文正,02-24371751,High Risk,0
德和里民活動中心,復興路206號,121.7268,25.1464,50,基隆市,基隆市中山區,德和里,"水災,震災,土石流,海嘯",True,False,True,曾聖為,02-24373167,Medium Risk,0
米倉國小,龍米路2段129巷1號,121.4454,25.1468,688,新北市,新北市八里區,米倉里,"水災,震災,土石流,海嘯",True,True,True,林愛玲校長,26182202201,High Risk,2000
仙洞國小,仁安街141號,121.747111,25.147188,76,基隆市,基隆市中山區,仙洞里,震災,True,False,True,陳建宏,02-24223031,High Risk,2000
竹圍國小,中正東路2段145號,121.4602,25.1475,580,新北市,新北市淡水區,八勢里,"水災,震災,土石流,海嘯",True,True,True,黃博亭,02-28091475#215,Medium Risk,2000
仙洞里民活動中心,太白街2之3號,121.7464,25.1477,60,基隆市,基隆市中山區,仙洞里,"水災,震災,海嘯",True,False,True,何銘松,02-24264626,Medium Risk,1000
通明里休閒活動中心,中華路42號,121.7382,25.1479,60,基隆市,基隆市中山區,通明里,"水災,震災,土石流,海嘯",True,False,True,林寶?,02-24238842,High Risk,500
基隆海事活動中心,祥豐街246號,121.7715,25.148,148,基隆市,基隆市中正區,海濱里,"土石流,海嘯",True,False,True,總務主任楊孟山,02-24621602,Medium Risk,0
通明里民活動中心,中華路46巷2號,121.7382,25.1483,60,基隆市,基隆市中山區,通明里,"水災,震災,土石流,海嘯",True,False,True,林寶?,02-24238842,High Risk,0
中濱里民活動中心,武昌街70巷23號,121.7642,25.1485,40,基隆市,基隆市中正區,中濱里,"水災,震災,土石流,海嘯",True,False,True,黃凱義,02-24620181,Medium Risk,0
文化活動中心,中山路2段251號1樓,121.4029,25.1487,50,新北市,新北市八里區,舊城里,"水災,震災,土石流",True,False,False,鄭鳳英,02-86303264,Low Risk,1000
泉源國小,臺北市北投區東昇路34號,121.5243,25.1492,30,臺北市,臺北市北投區,,"水災,震災",True,False,False,劉得劦,28951258#141,Low Risk,2000
八里國小,中山路二段338號,121.403,25.1495,1243,新北市,新北市八里區,舊城里,"水災,震災,土石流",True,True,False,蔡國臣,2.61E+11,Low Risk,500
中正里民活動中心,中正路656巷146號,121.7672,25.1495,60,基隆市,基隆市中正區,中正里,"震災,土石流,海嘯",True,False,True,梁火龍,02-24621889,Low Risk,1000
德安里民活動中心,復興路259巷1之1號,121.7264,25.1499,45,基隆市,基隆市中山區,德安里,"水災,震災,海嘯",True,False,True,謝銘傳,02-24374723,Low Risk,2000
湖山國小,臺北市北投區湖底路11號,121.5355,25.15,20,臺北市,臺北市北投區,,"水災,震災",True,False,False,陳立偉,28610148#130,High Risk,1000
國立臺灣海洋大學,北寧路2號,121.776731,25.150069,629,基隆市,基隆市中正區,海濱里,震災,True,False,False,吳晴香,02-24622192#1143,Low Risk,500
大慶活動中心,中和路168巷10弄37號,121.7153,25.151,120,基隆市,基隆市中山區,和慶里,"水災,震災,土石流,海嘯",True,False,True,葉錦地,02-24377878,Low Risk,2000
中正區公所,中正路674號7樓,121.7678,25.1515,25,基隆市,基隆市中正區,正濱里,"水災,震災,土石流,海嘯",True,False,True,李吉清,02-24633341#101,Low Risk,1000
太白里民活動中心,光華路7號2樓,121.743,25.1518,40,基隆市,基隆市中山區,太白里,"水災,震災,海嘯",True,False,True,陳貴文,02-24264512,Low Risk,500
基隆市中山區公所,文化路168號五樓,121.7295,25.1526,50,基隆市,基隆市中山區,文化里,"水災,震災,土石流,海嘯",True,False,True,鄭錦濃,02-24232181#101,Medium Risk,0
文化里民活動中心,文化路161巷44之5號,121.7317,25.1535,60,基隆市,基隆市中山區,文化里,"水災,震災,海嘯",True,False,True,梁高淑榛,02-24239180,High Risk,500
中山高中活動中心,文化路162號,121.7307,25.1542,160,基隆市,基隆市中山區,文化里,"水災,震災,土石流,海嘯",True,False,True,郭偉志,02-24248191,Low Risk,0
和平島聯合里民活動中心,和一路155巷14號,121.7643,25.1546,55,基隆市,基隆市中正區,社寮里,"水災,震災,土石流",True,False,True,范詠翔,02-24628668,Low Risk,1000
大屯國小,北投區復興三路312號,121.5043,25.1547,20,臺北市,臺北市北投區,,"水災,震災",True,False,False,黃騏堯,02-28914353#13,Low Risk,2000
平寮里民活動中心,和一路186號,121.7638,25.1551,21,基隆市,基隆市中正區,平寮里,"水災,震災,土石流",True,False,True,蔡淑貞,02-24631305,High Risk,2000
和平國小活動中心,和一路84巷26號,121.766067,25.15565,100,基隆市,基隆市中正區,社寮里,"水災,震災,土石流,海嘯",True,False,False,莊校長士杰,02-24622106,Medium Risk,1000
內寮里民活動中心,基隆市安樂區武聖街九號,121.6965,25.1569,127,基隆市,基隆市安樂區,內寮里,"水災,震災,土石流,海嘯",True,False,True,陳玉慧,02-24327738,High Risk,2000
協和里民活動中心,協和路150號,121.7345,25.1573,50,基隆市,基隆市中山區,協和里,"水災,震災,土石流",True,False,True,張中信,02-24276688,Medium Risk,2000
坪頂國小,小坪頂18號,121.4839,25.1583,395,新北市,新北市淡水區,坪頂里,"水災,震災,土石流",True,True,True,吳龍財,02-86263105#12,Low Risk,0
大崁老人活動中心,中山路1段21號,121.4221,25.1589,100,新北市,新北市八里區,大崁里,"水災,震災,土石流",True,False,False,林淑芳,26102621#231,Low Risk,1000
渡船頭市民活動中心,渡船頭街11巷8號,121.4344,25.1589,50,新北市,新北市八里區,米倉里,"水災,震災,土石流",True,False,False,陳守延,02-86301527,High Risk,500
大埤頂市民活動中心,中山路1段95號,121.4152,25.1591,70,新北市,新北市八里區,大崁里,"水災,震災,土石流",True,False,False,黃淑慧,02-86305857,High Risk,0
崁腳國小,崁腳里崁腳路59號,121.6486,25.1599,251,新北市,新北市萬里區,崁?里,"震災,土石流,海嘯",True,True,False,曾怡琄,02-24922064#332,Medium Risk,1000
大崁國小,忠八街2號,121.4194,25.1603,1193,新北市,新北市八里區,大崁里,"水災,震災,土石流,海嘯",True,True,False,黃家業,86305678,Medium Risk,0
崁腳活動中心,崁腳里崁腳路55-1號,121.6497,25.1605,30,新北市,新北市萬里區,崁?里,"震災,土石流,海嘯",True,False,True,曾怡琄,02-24922064#332,High Risk,500
竿蓁活動中心,中正東路一段3巷6號,121.451437,25.163513,193,新北市,新北市淡水區,竿蓁里,"水災,震災,土石流,海嘯",True,False,True,蘇惠珊,02-26221020,Medium Risk,500
興音寺,興福寮1-6號,121.48835,25.163997,150,新北市,新北市淡水區,樹興里,"水災,震災,土石流,海嘯",True,False,False,惟宏師父,02-86260140,High Risk,1000
大坪國小,萬里區雙興里大坪路19號,121.6364,25.1642,240,新北市,新北市萬里區,雙興里,"震災,土石流,海嘯",True,True,False,曾怡琄,02-24922064#332,Medium Risk,500
真聖宮,興福寮6之1號,121.492159,25.165487,50,新北市,新北市淡水區,樹興里,"水災,震災,土石流,海嘯",True,False,False,洪沂瑩,02-26221020,High Risk,0
湖田國小,北投區竹子湖路17-2號,121.5387,25.1684,20,臺北市,臺北市北投區,,"水災,震災",True,False,False,張正宇,28616963#10,High Risk,500
樹興里活動中心,樹林口14-2號,121.476943,25.168467,30,新北市,新北市淡水區,樹興里,"水災,震災,土石流,海嘯",True,False,False,許秋芳,02-26232496,High Risk,0
長青醫院,糞箕湖1-5號,121.482713,25.171075,100,新北市,新北市淡水區,樹興里,"水災,震災,土石流,海嘯",True,False,False,陳相墏,02-262221020#7508,Medium Risk,0
長庚活動中心,中山路72巷1弄10號,121.4432,25.1711,74,新北市,新北市淡水區,長庚里,"水災,震災,土石流",True,False,True,蘇惠珊,02-26221020#7710,Medium Risk,500
鄧公國小,學府路99號,121.4493,25.1713,1066,新北市,新北市淡水區,學府里,"水災,震災,土石流,海嘯",True,True,True,吳建中,02-26297121#150,Medium Risk,1000
中興活動中心,水源街一段29號,121.4432,25.1723,57,新北市,新北市淡水區,中興里,"水災,震災,土石流",True,False,True,蘇惠珊,02-26221020#7710,High Risk,2000
淡水國小,中山路160號,121.4414,25.1734,665,新北市,新北市淡水區,協元里,"水災,震災,土石流,海嘯",True,True,True,許維凌,02-26212755,Medium Risk,500
文化國小,真理街6號,121.4374,25.174,436,新北市,新北市淡水區,文化里,"水災,震災,土石流",True,True,True,宋宏懋,02-26212031#851,Medium Risk,0
淡水國中,真理街10號,121.4367,25.1747,1608,新北市,新北市淡水區,文化里,"震災,土石流,海嘯",True,True,True,蕭淑雲,02-26212758#23,High Risk,0
萬里國小,萬里里瑪鋉路18號,121.689132,25.176187,897,新北市,新北市萬里區,萬里里,"水災,震災,土石流",True,True,False,曾怡琄,02-24922064#332,Low Risk,500
萬里國中,獅頭路24號,121.694414,25.177791,475,新北市,新北市萬里區,萬里里,"水災,震災,土石流,海嘯",True,False,False,曾怡琄,02-24922064#332,High Risk,1000
萬里區行政大樓,萬里里瑪鋉路123號6樓,121.6854,25.1778,214,新北市,新北市萬里區,,"水災,震災,土石流,海嘯",True,False,True,楊慧茸,02-24922064332,Medium Risk,1000
中華商業海事職業學校,瑪鋉路15號,121.685353,25.177827,125,新北市,新北市萬里區,萬里里,"震災,土石流,海嘯",True,True,False,曾怡琄,02-24922064#332,High Risk,0
獅頭路瑪鋉公園,中萬里加投瑪鋉港口小段269-20地號,121.691926,25.177832,225,新北市,新北市萬里區,萬里里,"水災,震災,土石流",False,True,False,曾怡琄,02-24922064#332,Low Risk,0
水碓活動中心,中山北路158號,121.4442,25.178,102,新北市,新北市淡水區,水碓里,"水災,震災,土石流",True,False,True,蘇惠珊,02-26221020#7710,High Risk,1000
萬里區行政大樓,萬里里瑪鋉路123號6樓,121.689623,25.178167,214,新北市,新北市萬里區,萬里里,"水災,震災,土石流",True,False,True,曾怡琄,02-24922064#332,Medium Risk,2000
新興活動中心,大義街18號,121.443054,25.178396,446,新北市,新北市淡水區,新義里,"水災,震災,土石流",True,False,True,蘇惠珊,02-26221020#7710,Low Risk,500
正德國中,北新路109號,121.4476,25.179,2005,新北市,新北市淡水區,北新里,"震災,土石流,海嘯",True,True,True,張淑玲,02-26205136#142,Medium Risk,0
新興國小,新興街123號,121.44,25.1797,663,新北市,新北市淡水區,新興里,"震災,土石流,海嘯",True,True,True,張瓊烽,02-26203646#198,Low Risk,0
天生國小,淡海路72巷26號,121.4243,25.1816,798,新北市,新北市淡水區,油車里,"震災,土石流,海嘯",True,True,True,曾獻輝,02-28052695#23,Low Risk,1000
淡海活動中心,淡海路111號,121.422969,25.181789,148,新北市,新北市淡水區,大庄里,"水災,震災,土石流,海嘯",True,False,True,蘇惠珊,02-26221020#7710,High Risk,500
鎮北宮,玉田路4-2號,121.680262,25.183902,175,新北市,新北市萬里區,龜吼里,"水災,震災,土石流,海嘯",False,True,False,曾怡琄,02-24922064#332,High Risk,1000
水源國小,北新路二段15號,121.4765,25.1858,614,新北市,新北市淡水區,水源里,"水災,土石流,海嘯",True,True,True,黃建書,02-26211347#12,Medium Risk,500
水源里活動中心,北新路二段15號2樓,121.476527,25.185817,85,新北市,新北市淡水區,水源里,"水災,震災,土石流,海嘯",True,False,False,徐榮樹,02-26213059,High Risk,500
新市國小,中山北路二段200號,121.44451,25.186023,1490,新北市,新北市淡水區,北投里,"水災,震災,土石流",False,False,True,高林瑋,02-2626-2141#831,High Risk,500
淡水商工,商工路307號,121.454,25.1868,1264,新北市,新北市淡水區,埤島里,"水災,震災,土石流,海嘯",True,True,True,陳俊良,02-26203930#205,Low Risk,0
基督教芥菜種營地,玉田路25號,121.678967,25.191878,200,新北市,新北市萬里區,龜吼里,"水災,震災,土石流,海嘯",False,True,False,曾怡琄,02-24922064#332,High Risk,2000
育英國小,埤島里14號,121.4449,25.197,261,新北市,新北市淡水區,埤島里,"水災,震災,土石流,海嘯",True,True,False,陳建男,02-26214390#102,Low Risk,1000
仁愛之家,龜吼里玉田路61號,121.6841,25.1978,269,新北市,新北市萬里區,龜吼里,"震災,土石流,海嘯",True,False,True,曾怡琄,02-24922064#332,Low Risk,2000
忠山國小,行忠路899號,121.48,25.2011,213,新北市,新北市淡水區,忠山里,"水災,土石流,海嘯",True,True,True,翁韻淇,02-26216139#12,Low Risk,1000
磺潭社區親水公園,員潭路,121.646291,25.202226,225,新北市,新北市萬里區,磺潭里,"水災,震災,土石流,海嘯",False,True,False,曾怡琄,02-24922064#332,Medium Risk,500
野柳活動中心,野柳里港東路1-5號,121.6861,25.2029,216,新北市,新北市萬里區,野柳里,"水災,震災,土石流",True,False,True,曾怡琄,02-24922064#332,Medium Risk,0
新北市三芝區興華國民小學,田心子5號,121.501531,25.203711,408,新北市,新北市三芝區,興華里,"水災,震災,土石流",True,True,False,吳秉樺,26371366-205,Medium Risk,2000
野柳國小,港東路167號,121.689442,25.205606,658,新北市,新北市萬里區,野柳里,"水災,震災,土石流",True,True,False,曾怡琄,02-24922064#332,Low Risk,0
大鵬國小,萬里加投14號,121.650866,25.208821,1306,新北市,新北市萬里區,大鵬里,"水災,震災,土石流",True,True,False,曾怡琄,02-24922064#332,Medium Risk,1000
頂寮活動中心,頂社路18號之6,121.655728,25.210529,69,新北市,新北市萬里區,大鵬里,"水災,震災,土石流",True,False,True,曾怡琄,02-24922064#332,Medium Risk,0
公館崙公園,月眉路,121.631809,25.213216,500,新北市,新北市金山區,五湖里,,False,False,False,范雅鈞,24985966轉173,High Risk,0
興仁國小,興仁路101巷10號,121.4511,25.2175,450,新北市,新北市淡水區,興仁里,"水災,震災,土石流",True,True,True,陳曉音,02-2621378#33,Medium Risk,2000
金山朝天宮,六股林口38-3號,121.602476,25.218034,75,新北市,新北市金山區,重和里,海嘯,True,False,True,范雅鈞,2408-0664,Medium Risk,500
三和國小,金山區重和里六股林口38號,121.6029,25.2189,156,新北市,新北市金山區,重和里,"水災,土石流,海嘯",True,True,False,范雅鈞,02-24985965轉188,Low Risk,0
金山區運動休閒廣場,金山區五湖里南勢53號,121.6283,25.221,702,新北市,新北市金山區,五湖里,"水災,震災,土石流,海嘯",True,False,True,范雅鈞,02-24985965#173,Low Risk,500
新北市三芝區圓山里活動中心,木屐寮32號,121.5295,25.221698,24,新北市,新北市三芝區,圓山里,"水災,震災,土石流",True,True,True,江美樺,02-26362111-293,Low Risk,1000
金美國小,金山區美田里忠孝一路111號,121.6327,25.2217,892,新北市,新北市金山區,美田里,"水災,震災,土石流,海嘯",True,True,False,范雅鈞,24986503,Low Risk,0
中山堂〈1樓禮堂〉,金山區大同里溫泉路2巷10號,121.6408,25.2217,501,新北市,新北市金山區,大同里,"水災,震災,土石流,海嘯",True,False,False,范雅鈞,02-24985965,Low Risk,2000
金山國小,金山區大同里金包里街180號,121.6367,25.2237,503,新北市,新北市金山區,大同里,"水災,震災,土石流",True,True,True,范雅鈞,02-24985966,Low Risk,1000
中泰國小,中和里北勢子5號,121.4847,25.2241,915,新北市,新北市淡水區,中和里,"水災,土石流,海嘯",True,True,True,林文安,02-28012033#113,Medium Risk,1000
金山高中,金山區美田里文化路2號,121.6372,25.2246,520,新北市,新北市金山區,美田里,"水災,震災,土石流",True,True,False,范雅鈞,02-24985966轉188,Low Risk,2000
金山青年活動中心,金山區磺港里青年路1號,121.6411,25.2259,23369,新北市,新北市金山區,磺港里,"水災,震災,土石流,海嘯",True,False,False,范雅鈞,02-24985965,Low Risk,0
六三社區活動中心,三界壇路101-1號,121.620711,25.230093,45,新北市,新北市金山區,六股里,"水災,震災,海嘯",True,False,False,范雅鈞,02-24985966轉188,High Risk,0
金山區獅頭山公園,溫泉路,121.649304,25.231103,500,新北市,新北市金山區,磺港里,,False,False,False,范雅鈞,02-24985966,Medium Risk,1000
聖德宮,三界壇路72號,121.619908,25.231106,187,新北市,新北市金山區,三界里,海嘯,False,False,False,范雅鈞,02-24985966,Medium Risk,0
新北市三芝區八賢里活動中心,八連溪41號,121.513105,25.237065,45,新北市,新北市三芝區,八賢里,"水災,震災,土石流",False,False,True,余美華,02-26362111-299,Medium Risk,500
屯山國小,淡金路五段111號,121.4564,25.2373,251,新北市,新北市淡水區,中和里,"水災,震災,土石流",True,True,True,林玟漣,02-28012591#810,Low Risk,2000
中角國小,金山區萬壽里海興路49號,121.6306,25.2398,249,新北市,新北市金山區,萬壽里,"水災,震災,土石流,海嘯",True,True,False,范雅鈞,02-24985965轉188,Low Risk,500
萬壽活動中心,海興路69號之1,121.631354,25.2405,73,新北市,新北市金山區,萬壽里,土石流,True,False,False,范雅鈞,02-24985966轉188,Low Risk,0
妙濟寺,4鄰內阿里磅1號,121.592343,25.254077,62,新北市,新北市石門區,乾華里,"水災,震災,土石流,海嘯",False,True,False,釋淨惠,02-2638-3591,High Risk,1000
新北市三芝區公有市場,新北區三芝區民生街31號,121.5036,25.2564,90,新北市,新北市三芝區,埔坪里,"水災,震災,土石流,海嘯",True,False,False,張福生,02-26362111,Low Risk,2000
三芝區公所,新北區三芝區中山路一段32號,121.5011,25.2578,60,新北市,新北市三芝區,埔頭里,"水災,震災,土石流,海嘯",True,False,True,江雅芳,02-26362111251,High Risk,0
新北市三芝區三芝國民小學,新北區三芝區育英街22號,121.5016,25.2579,956,新北市,新北市三芝區,埔頭里,"水災,震災,土石流,海嘯",True,True,False,陳文龍主任李明珊組長,26362005,Medium Risk,0
三芝農會,新北區三芝區中山路一段6號,121.5011,25.2585,63,新北市,新北市三芝區,埔頭里,"水災,震災,土石流,海嘯",True,False,False,吳思緯股長郭錦炎總幹事,26363111,Low Risk,1000
新北市三芝區橫山國民小學,大坑86號,121.529765,25.258894,319,新北市,新北市三芝區,橫山里,,True,True,False,陳志哲,02-26362473-13,High Risk,1000
新北市立三芝國民中學,新北區三芝區淡金路一段38號,121.5028,25.26,1182,新北市,新北市三芝區,埔坪里,"水災,震災,土石流,海嘯",True,True,True,彝育成組長陳永隆主任,26362004-19,High Risk,500
乾華國小禮堂,石門區茂林社區74號,121.5923,25.2693,671,新北市,新北市石門區,茂林里,"水災,震災,土石流,海嘯",True,True,False,王光平,02-26381269,Low Risk,2000
茂林里活動中心,茂林社區1-1號,121.591831,25.27188,110,新北市,新北市石門區,茂林里,"水災,震災,土石流,海嘯",True,True,False,鍾國勳,2638-1721#301,Medium Risk,2000
草里里活動中心,草里里阿里荖33號之1,121.606719,25.28074,78,新北市,新北市石門區,草里里,"水災,震災,土石流",True,False,True,鍾國勳,2638-1721#301,Medium Risk,1000
北海岸風景管理處德茂里活動中心,德茂里下員坑 33-6號,121.519157,25.283263,25,新北市,新北市石門區,德茂里,"水災,土石流",True,False,False,鍾小姐,8635-5100#2137,Medium Risk,500
老梅國小教室,石門區老梅老梅路10號,121.545,25.2889,426,新北市,新北市石門區,老梅里,"震災,土石流",True,True,False,張雅俐,02-26381721605,High Risk,2000
富基里活動中心,富基里楓林37-6號,121.540628,25.289023,69,新北市,新北市石門區,富基里,"水災,震災,土石流,海嘯",True,True,True,鐘國勳,2638-1721#301,High Risk,1000
老梅里活動中心,老梅里老梅路43號3樓,121.545195,25.289433,54,新北市,新北市石門區,老梅里,"水災,土石流",True,False,True,鍾國勳,2638-1721#301,High Risk,0
山溪里活動中心,山溪里老崩山6-5號,121.55172,25.290889,275,新北市,新北市石門區,山溪里,土石流,True,False,False,鐘國勳,2638-1721#301,High Risk,2000
石門里活動中心,石門街一號,121.565885,25.291194,52,新北市,新北市石門區,石門里,土石流,True,False,False,鍾國勳,2638-1721#301,Medium Risk,500
石門區體育館,石門區石門里中央路1-9號,121.5645,25.2912,325,新北市,新北市石門區,石門里,"水災,震災,土石流",True,True,True,花家郎,02-2638-1273轉134,Low Risk,500
石門區公所,石門區尖鹿里中山路66號,121.5679,25.2912,312,新北市,新北市石門區,尖鹿里,"水災,震災,土石流",True,False,False,練書瑋,02-26381721702,High Risk,500
